link	mun	region	lon	lat	ekatte	settlement_type	name	type	name_tr	mun_tr	region_tr
https://www.ekatte.com/област-велико-търново/община-велико-търново/пушево	Велико Търново	Велико Търново	25.475587	43.071844	58791	с	Пушево		pushevo	veliko-trnovo	veliko-trnovo
https://www.ekatte.com/област-ловеч/община-тетевен/тетевен	Тетевен	Ловеч	24.258893	42.918687	72343	гр	Тетевен	gr	teteven	teteven	lovech
https://www.ekatte.com/област-софия/община-своге/лесковдол	Своге	София-област	23.422019	42.969691	43390	с	Лесковдол		leskovdol	svoge	sofija-oblast
https://www.ekatte.com/област-габрово/община-габрово/продановци	Габрово	Габрово	25.284609	42.87897	59300	с	Продановци		prodanovtsi	gabrovo	gabrovo
https://www.ekatte.com/област-плевен/община-плевен/тученица	Плевен	Плевен	24.694129	43.342511	73523	с	Тученица		tuchenitsa	pleven	pleven
https://www.ekatte.com/област-сливен/община-сливен/гавраилово	Сливен	Сливен	26.176977	42.642461	14275	с	Гавраилово		gavrailovo	sliven	sliven
https://www.ekatte.com/област-търговище/община-търговище/твърдинци	Търговище	Търговище	26.773388	43.383918	72148	с	Твърдинци		tvrdintsi	trgovische	trgovische
https://www.ekatte.com/област-ловеч/община-угърчин/голец	Угърчин	Ловеч	24.586222	43.045311	15552	с	Голец		golets	ugrchin	lovech
https://www.ekatte.com/област-габрово/община-габрово/зелено-дърво	Габрово	Габрово	25.269639	42.796858	30764	с	Зелено дърво		zeleno-drvo	gabrovo	gabrovo
https://www.ekatte.com/област-варна/община-аврен/аврен	Аврен	Варна	27.667168	43.112671	84	с	Аврен		avren	avren	varna
https://www.ekatte.com/област-шумен/община-никола-козлево/вълнари	Никола Козлево	Шумен	27.219129	43.599294	12509	с	Вълнари		vlnari	nikola-kozlevo	shumen
https://www.ekatte.com/област-стара-загора/община-чирпан/димитриево	Чирпан	Стара Загора	25.554587	42.190849	21049	с	Димитриево		dimitrievo	chirpan	stara-zagora
https://www.ekatte.com/област-хасково/община-симеоновград/дряново	Симеоновград	Хасково	25.935452	42.080935	23964	с	Дряново		drjanovo	simeonovgrad	haskovo
https://www.ekatte.com/област-софия/община-костенец/долна-василица	Костенец	София-област	23.890502	42.313376	24894	с	Долна Василица		dolna-vasilitsa	kostenets	sofija-oblast
https://www.ekatte.com/област-смолян/община-чепеларе/чепеларе	Чепеларе	Смолян	24.685621	41.724762	80371	гр	Чепеларе	gr	chepelare	chepelare	smoljan
https://www.ekatte.com/област-плевен/община-левски/изгрев	Левски	Плевен	25.043928	43.469365	32531	с	Изгрев		izgrev	levski	pleven
https://www.ekatte.com/област-варна/община-долни-чифлик/нова-шипка	Долни чифлик	Варна	27.525344	43.055135	51963	с	Нова Шипка		nova-shipka	dolni-chiflik	varna
https://www.ekatte.com/област-софия/община-годеч/годеч	Годеч	София-област	23.047232	43.011102	15309	гр	Годеч	gr	godech	godech	sofija-oblast
https://www.ekatte.com/област-сливен/община-сливен/трапоклово	Сливен	Сливен	26.593974	42.64278	73016	с	Трапоклово		trapoklovo	sliven	sliven
https://www.ekatte.com/област-пловдив/община-съединение/церетелево	Съединение	Пловдив	24.629066	42.349512	78392	с	Церетелево		tseretelevo	sedinenie	plovdiv
https://www.ekatte.com/област-кърджали/община-крумовград/калайджиево	Крумовград	Кърджали	25.751297	41.408862	35269	с	Калайджиево		kalajdzhievo	krumovgrad	krdzhali
https://www.ekatte.com/област-габрово/община-трявна/планинци	Трявна	Габрово	25.534097	42.842976	56678	с	Планинци		planintsi	trjavna	gabrovo
https://www.ekatte.com/област-смолян/община-мадан/печинска	Мадан	Смолян	24.967711	41.468938	56246	с	Печинска		pechinska	madan	smoljan
https://www.ekatte.com/област-смолян/община-неделино/тънка-бара	Неделино	Смолян	25.144827	41.473144	73883	с	Тънка бара		tnka-bara	nedelino	smoljan
https://www.ekatte.com/област-шумен/община-каолиново/лятно	Каолиново	Шумен	27.107825	43.550504	44865	с	Лятно		ljatno	kaolinovo	shumen
https://www.ekatte.com/област-ловеч/община-луковит/торос	Луковит	Ловеч	24.280359	43.098732	43058	с	Торос		toros	lukovit	lovech
https://www.ekatte.com/област-враца/община-криводол/ракево	Криводол	Враца	23.439108	43.419547	61933	с	Ракево		rakevo	krivodol	vratsa
https://www.ekatte.com/област-варна/община-аксаково/долище	Аксаково	Варна	27.89185	43.338634	21988	с	Долище		dolische	aksakovo	varna
https://www.ekatte.com/област-стара-загора/община-опан/тракия	Опан	Стара Загора	25.639986	42.199279	72970	с	Тракия		trakija	opan	stara-zagora
https://www.ekatte.com/област-велико-търново/община-елена/томбето	Елена	Велико Търново	26.126455	42.946713	72641	с	Томбето		tombeto	elena	veliko-trnovo
https://www.ekatte.com/област-добрич/община-балчик/соколово	Балчик	Добрич	28.099868	43.473288	67951	с	Соколово		sokolovo	balchik	dobrich
https://www.ekatte.com/област-стара-загора/община-стара-загора/плоска-могила	Стара Загора	Стара Загора	25.818208	42.429561	56825	с	Плоска могила		ploska-mogila	stara-zagora	stara-zagora
https://www.ekatte.com/област-добрич/община-генерал-тошево/присад	Генерал Тошево	Добрич	28.029053	43.671476	58414	с	Присад		prisad	general-toshevo	dobrich
https://www.ekatte.com/област-пловдив/община-сопот/сопот	Сопот	Пловдив	24.754802	42.653889	68080	гр	Сопот	gr	sopot	sopot	plovdiv
https://www.ekatte.com/област-пловдив/община-асеновград/стоево	Асеновград	Пловдив	24.994946	41.982628	69273	с	Стоево		stoevo	asenovgrad	plovdiv
https://www.ekatte.com/област-бургас/община-средец/голямо-буково	Средец	Бургас	27.183907	42.190756	15816	с	Голямо Буково		goljamo-bukovo	sredets	burgas
https://www.ekatte.com/област-габрово/община-габрово/думници	Габрово	Габрово	25.29559	42.907361	24854	с	Думници		dumnitsi	gabrovo	gabrovo
https://www.ekatte.com/област-габрово/община-дряново/пейна	Дряново	Габрово	25.429529	43.002789	55703	с	Пейна		pejna	drjanovo	gabrovo
https://www.ekatte.com/област-сливен/община-котел/боринци	Котел	Сливен	26.212548	42.934825	5480	с	Боринци		borintsi	kotel	sliven
